Santo Antônio;MULTIPOLYGON(((-6210734.33244021 -3474843.98604749,-6210744.32161747 -3474842.52889221,-6210776.72574857 -3474842.353025,-6210800.34438118 -3474846.22005651,-6210826.46284464 -3474857.85779518,-6210848.43801854 -3474870.50486859,-6210866.7795147 -3474887.23975176,-6210883.52442459 -3474909.12712471,-6210900.26401128 -3474931.5314446,-6210910.83777065 -3474953.35409744,-6210919.31148624 -3474979.29015146,-6210925.76044632 -3475002.10326357,-6210937.801869 -3475031.17861616,-6210949.32364345 -3475060.76543869,-6210969.10086735 -3475087.85433278,-6210990.3994187 -3475117.02709885,-6211009.17503335 -3475141.52078332,-6211030.54911733 -3475163.45703019,-6211046.823314 -3475181.20421001,-6211086.24032923 -3475199.19438572,-6211112.36669099 -3475209.29068653,-6211132.86813833 -3475216.22615054,-6211166.69262818 -3475227.95402642,-6211197.82241329 -3475251.54338997,-6211216.62545265 -3475273.45266621,-6211233.29095585 -3475303.09375165,-6211251.34918745 -3475347.22419424,-6211265.68948434 -3475402.68886325,-6211285.60517057 -3475499.1479233,-6211285.78482314 -3475499.82375966,-6211360.05999136 -3475479.67822582,-6211487.37776382 -3475442.23368251,-6211588.44635104 -3475401.70339609,-6211677.17755768 -3475327.57212231,-6211651.29215661 -3475312.76224646,-6211620.94157039 -3475281.43843998,-6211598.48409211 -3475242.60445926,-6211587.70299521 -3475224.11119368,-6211589.8740593 -3475191.04912867,-6211586.52133469 -3475161.60540606,-6211579.47361716 -3475135.79924271,-6211580.70181614 -3475105.48449686,-6211579.13019058 -3475080.65478335,-6211568.37779681 -3475059.40497284,-6211556.71112044 -3475038.14573969,-6211549.80627469 -3474998.5560498,-6211539.32999558 -3474950.65822366,-6211529.55858822 -3474922.9858587,-6211510.75896909 -3474884.19108391,-6211487.3310552 -3474850.86199201,-6211448.52274766 -3474801.74903644,-6211426.9331441 -3474767.52025855,-6211412.53382532 -3474745.3137301,-6211396.33454965 -3474720.33138332,-6211338.65197745 -3474639.77550246,-6211248.25545748 -3474716.02266412,-6211186.48573933 -3474765.00027216,-6211137.67743637 -3474798.49089404,-6211103.69738423 -3474812.83811103,-6211037.67073881 -3474831.44384585,-6210993.98022525 -3474838.96618722,-6210988.80103916 -3474812.78013532,-6210852.45714458 -3474818.09074277,-6210818.8426322 -3474824.48077581,-6210750.01985429 -3474829.23595864,-6210734.33244021 -3474843.98604749)))
Atlântida;MULTIPOLYGON(((-6212031.66186881 -3478657.20409877,-6212118.71791021 -3478660.53232717,-6212211.74445435 -3478669.93401177,-6212226.89632342 -3478583.6632342,-6212247.28976067 -3478477.21091596,-6212266.59387339 -3478390.61693424,-6212256.80179986 -3478409.01131413,-6212158.14430766 -3478376.36375448,-6212047.75679512 -3478342.3284364,-6212028.41556343 -3478346.76422437,-6211992.22378525 -3478236.35115128,-6211948.57728978 -3478338.30859839,-6212048.0198716 -3478473.83580876,-6212031.66186881 -3478657.20409877)))
Olhos D'água;MULTIPOLYGON(((-6212190.82471817 -3479488.07559767,-6212218.07205839 -3479490.04606417,-6212224.42045528 -3479484.63106093,-6212250.49631226 -3479478.15663372,-6212270.75193525 -3479466.56203494,-6212283.37476248 -3479462.89886517,-6212293.15707838 -3479449.93019532,-6212299.53584886 -3479441.56403313,-6212305.89288083 -3479435.30579316,-6212319.21314869 -3479404.66563836,-6212329.19091742 -3479372.72578817,-6212322.65277191 -3479350.41572683,-6212304.77490801 -3479289.41130574,-6212264.65773446 -3479152.38786063,-6212262.5887018 -3479146.01179153,-6212254.08695744 -3479119.81310718,-6212245.9458571 -3479095.6959868,-6212207.18357861 -3478960.08705081,-6212118.71791021 -3478660.53232717,-6212031.66186881 -3478657.20409877,-6212030.47424512 -3478670.51661333,-6212022.47946717 -3478787.38350047,-6212000.70523648 -3479111.6985761,-6212000.39311637 -3479141.90838581,-6211996.20256564 -3479172.07778578,-6211990.76049826 -3479229.52361783,-6211986.45923562 -3479270.41302624,-6211977.32994128 -3479309.30276203,-6211959.49432585 -3479346.15253646,-6211934.82105212 -3479387.80405,-6211895.60328598 -3479429.3038404,-6211884.81663804 -3479440.88685695,-6211922.39226393 -3479450.6118508,-6212076.42610057 -3479475.92030586,-6212190.82471817 -3479488.07559767)))
Piola;MULTIPOLYGON(((-6212086.0072627 -3479865.98719844,-6212188.1202436 -3480025.92433002,-6212228.1992636 -3480012.98439179,-6212300.61399923 -3479988.01830405,-6212369.24454056 -3479963.85579337,-6212364.8602489 -3479860.08561604,-6212354.58807808 -3479717.04246057,-6212348.74519318 -3479551.2789158,-6212339.53452863 -3479549.49651454,-6212328.65897339 -3479546.43180347,-6212306.95145463 -3479536.08659889,-6212294.05686135 -3479525.41149916,-6212260.27632085 -3479506.08619923,-6212218.07205839 -3479490.04606417,-6212190.82471817 -3479488.07559767,-6212076.42610057 -3479475.92030586,-6211922.39226393 -3479450.6118508,-6211884.81663804 -3479440.88685695,-6211801.2060788 -3479420.63751305,-6211866.46650459 -3479527.43819563,-6211991.44246437 -3479726.59789495,-6212086.0072627 -3479865.98719844)))
Gamino;MULTIPOLYGON(((-6212836.7488667 -3479473.21267831,-6212650.26146703 -3479502.46556986,-6212635.82737231 -3479491.59458464,-6212400.24071958 -3479520.61411643,-6212375.26679309 -3479542.27902178,-6212348.74519318 -3479551.2789158,-6212354.58807808 -3479717.04246057,-6212364.8602489 -3479860.08561604,-6212369.24454056 -3479963.85579337,-6212538.38576031 -3479903.68742744,-6212797.49457608 -3479808.08195826,-6212843.90915022 -3479810.72552111,-6212923.47861694 -3479783.30057503,-6212984.12837262 -3479759.89568254,-6212836.7488667 -3479473.21267831)))
Renascer;MULTIPOLYGON(((-6211221.94774349 -3480369.86535058,-6211339.31113943 -3480326.12043655,-6211397.6720855 -3480308.17970865,-6211459.44713875 -3480284.65236056,-6211601.2473657 -3480233.70516834,-6211496.90707366 -3479910.51099564,-6211110.48716718 -3480047.7843237,-6211221.94774349 -3480369.86535058)))
Alberto Grande;MULTIPOLYGON(((-6212207.18357861 -3478960.08705081,-6212233.13595481 -3478952.33732273,-6212261.48479729 -3478930.21678672,-6212396.92850209 -3478866.32872167,-6212503.13338669 -3478816.75445485,-6212673.62933281 -3478738.6094949,-6212676.71829176 -3478721.09912349,-6212658.94309813 -3478717.36427526,-6212617.07310246 -3478713.20525649,-6212523.21273171 -3478703.23564364,-6212453.37107799 -3478696.32591733,-6212389.66947378 -3478690.60404688,-6212301.40778406 -3478680.12891063,-6212211.74445435 -3478669.93401177,-6212118.71791021 -3478660.53232717,-6212207.18357861 -3478960.08705081)))
Independência;MULTIPOLYGON(((-6211129.16149794 -3476699.77017204,-6211155.97798714 -3476747.65947718,-6211162.28279505 -3476772.25074488,-6211165.36923826 -3476784.28942966,-6211175.386801 -3476816.1658881,-6211190.4901049 -3476864.22488537,-6211203.36231017 -3476887.34519514,-6211219.82524829 -3476915.02391848,-6211227.94867551 -3476927.91356957,-6211242.95994356 -3476936.37028301,-6211272.06468119 -3477018.95670717,-6211311.20052292 -3477133.86896457,-6211353.99445279 -3477121.18854431,-6211466.45986491 -3477087.86275711,-6211433.35354222 -3476958.75862979,-6211423.26189568 -3476908.14623807,-6211389.61314699 -3476808.67786345,-6211352.37501418 -3476691.388875,-6211338.22017619 -3476640.84032559,-6211185.18588737 -3476681.18096546,-6211181.35107706 -3476682.19184817,-6211129.16149794 -3476699.77017204)))
São João;MULTIPOLYGON(((-6210533.38969673 -3477549.68535319,-6210857.00136145 -3477465.78313001,-6210915.90319877 -3477448.41608878,-6211172.29797838 -3477369.60805507,-6211366.3059414 -3477320.4937234,-6211311.20052292 -3477133.86896457,-6211272.06468119 -3477018.95670717,-6211242.95994356 -3476936.37028301,-6211227.94867551 -3476927.91356957,-6211219.82524829 -3476915.02391848,-6211203.36231017 -3476887.34519514,-6211190.4901049 -3476864.22488537,-6211175.386801 -3476816.1658881,-6211165.36923826 -3476784.28942966,-6211162.28279505 -3476772.25074488,-6211082.03511467 -3476779.20642441,-6211089.79610524 -3476853.63174883,-6210961.62391867 -3476868.0115897,-6210894.32017825 -3476774.37407524,-6210824.67177436 -3476769.35230628,-6210779.18783359 -3476766.01419512,-6210774.39952414 -3476816.00279414,-6210758.35181985 -3476854.4354914,-6210738.00726529 -3476895.6823419,-6210713.45511704 -3476931.16622352,-6210687.54029145 -3476960.91703453,-6210640.20085222 -3476999.02032158,-6210602.44969976 -3477208.7910587,-6210563.48380744 -3477398.53570561,-6210533.38969673 -3477549.68535319)))
Porto dos Aguateiros;MULTIPOLYGON(((-6210493.90974888 -3476602.27856708,-6210571.36221541 -3476643.73215958,-6210589.64308455 -3476663.94023763,-6210622.13221592 -3476685.72781452,-6210633.34656206 -3476701.57240862,-6210670.34117599 -3476700.53245414,-6210694.57984939 -3476695.06914134,-6210727.21814925 -3476702.5612783,-6210764.07879976 -3476714.38680778,-6210773.79648865 -3476737.36385976,-6210779.18783359 -3476766.01419512,-6210824.67177436 -3476769.35230628,-6210894.32017825 -3476774.37407524,-6210961.62391867 -3476868.0115897,-6211089.79610524 -3476853.63174883,-6211082.03511467 -3476779.20642441,-6211162.28279505 -3476772.25074488,-6211155.97798714 -3476747.65947718,-6211129.16149794 -3476699.77017204,-6211000.71829396 -3476610.60932096,-6210972.26426493 -3476601.77419876,-6210940.26694229 -3476593.37599306,-6210909.65056248 -3476588.31169669,-6210878.47591036 -3476591.54057304,-6210846.83945838 -3476593.81606416,-6210824.22606869 -3476590.49560651,-6210808.7214778 -3476584.1675188,-6210789.10182703 -3476565.22897744,-6210772.11906399 -3476542.28734986,-6210776.28475138 -3476527.39310905,-6210772.55388547 -3476500.56009072,-6210761.996958 -3476472.23260562,-6210755.7207401 -3476440.63070205,-6210755.96924388 -3476440.51097252,-6210714.70791408 -3476452.57256905,-6210708.06353927 -3476456.29635799,-6210692.21695878 -3476434.32286621,-6210646.59469484 -3476459.28102979,-6210493.90974888 -3476602.27856708)))
José de Abreu;MULTIPOLYGON(((-6212984.12837262 -3479759.89568254,-6213049.17434585 -3479915.38529997,-6213065.98243318 -3479941.29992969,-6213226.77312016 -3479940.10385619,-6213228.67238997 -3479926.86789374,-6213362.05621714 -3479929.09006625,-6213396.55045748 -3480001.96968323,-6213425.36636869 -3480055.81670723,-6213414.7891467 -3480059.31067922,-6213463.48683597 -3480167.06773557,-6213553.5108945 -3480129.3852444,-6213617.00138656 -3480059.71529101,-6213648.60926973 -3480031.93116338,-6213719.47131516 -3479994.43201671,-6213728.54057483 -3479982.71936033,-6213725.31084425 -3479970.31776018,-6213708.45956979 -3479940.67570631,-6213695.31604598 -3479913.13324989,-6213679.22750476 -3479886.40382112,-6213646.7088057 -3479825.35190545,-6213631.02289354 -3479784.11531727,-6213499.81757736 -3479814.22230427,-6213355.95393864 -3479829.89691572,-6213206.50724761 -3479797.19405308,-6212984.12837262 -3479759.89568254)))
Anita Garibaldi;MULTIPOLYGON(((-6212207.18357861 -3478960.08705081,-6212245.9458571 -3479095.6959868,-6212254.08695744 -3479119.81310718,-6212262.5887018 -3479146.01179153,-6212264.65773446 -3479152.38786063,-6212326.18748168 -3479152.03054536,-6212334.63942704 -3479080.00371681,-6212382.93318735 -3479087.65599873,-6212383.18359 -3479063.34965179,-6212389.47768135 -3479004.78791691,-6212407.05643011 -3478955.63827709,-6212454.71552995 -3478973.07110196,-6212414.38278412 -3478906.69251532,-6212395.92176031 -3478898.1003767,-6212396.92850209 -3478866.32872167,-6212261.48479729 -3478930.21678672,-6212233.13595481 -3478952.33732273,-6212207.18357861 -3478960.08705081)))
Fronteira Oeste;MULTIPOLYGON(((-6212414.38278412 -3478906.69251532,-6212454.71552995 -3478973.07110196,-6212471.91614237 -3478968.37800565,-6212577.4709937 -3478916.65735597,-6212701.81234556 -3478857.77457518,-6212718.47636023 -3478760.13425569,-6212725.41226522 -3478725.92429281,-6212700.57597408 -3478722.57546582,-6212684.76776414 -3478720.44397744,-6212676.71829176 -3478721.09912349,-6212673.62933281 -3478738.6094949,-6212503.13338669 -3478816.75445485,-6212396.92850209 -3478866.32872167,-6212395.92176031 -3478898.1003767,-6212414.38278412 -3478906.69251532)))
Novo Lar;MULTIPOLYGON(((-6212454.71552995 -3478973.07110196,-6212407.05643011 -3478955.63827709,-6212389.47768135 -3479004.78791691,-6212383.18359 -3479063.34965179,-6212382.93318735 -3479087.65599873,-6212334.63942704 -3479080.00371681,-6212326.18748168 -3479152.03054536,-6212264.65773446 -3479152.38786063,-6212304.77490801 -3479289.41130574,-6212322.65277191 -3479350.41572683,-6212329.19091742 -3479372.72578817,-6212345.3149847 -3479395.66153114,-6212373.9185199 -3479428.84638095,-6212394.28361993 -3479435.96940328,-6212422.5737555 -3479451.9935631,-6212456.62072748 -3479461.64265924,-6212512.80641857 -3479462.94188803,-6212610.43187316 -3479446.79683838,-6212609.93377023 -3479426.05692941,-6212616.78022162 -3479403.31045609,-6212632.56710835 -3479391.10671066,-6212675.79987741 -3479320.72232513,-6212709.30527277 -3479271.59959455,-6212746.21204614 -3479218.01493385,-6212758.85080409 -3479185.54071953,-6212769.29862925 -3479148.54642179,-6212780.68672601 -3479074.45970078,-6212795.00954255 -3478986.91209557,-6212823.00280621 -3478820.80619483,-6212833.30066354 -3478743.89910143,-6212725.41226522 -3478725.92429281,-6212718.47636023 -3478760.13425569,-6212701.81234556 -3478857.77457518,-6212577.4709937 -3478916.65735597,-6212471.91614237 -3478968.37800565,-6212454.71552995 -3478973.07110196)))
Lara;MULTIPOLYGON(((-6211907.15285949 -3477944.56924147,-6211953.7338884 -3478104.83550357,-6211992.22378525 -3478236.35115128,-6212028.41556343 -3478346.76422437,-6212047.75679512 -3478342.3284364,-6212158.14430766 -3478376.36375448,-6212256.80179986 -3478409.01131413,-6212266.59387339 -3478390.61693424,-6212322.79868606 -3478431.67528154,-6212352.48655712 -3478440.83785542,-6212364.76643482 -3478348.21460145,-6212370.7077783 -3478341.53101527,-6212385.32946859 -3478270.54802054,-6212398.52482128 -3478206.48945095,-6212331.40288254 -3478166.58325475,-6212223.8416634 -3478102.64678074,-6212122.58804708 -3478041.6727978,-6212015.9679338 -3477968.04870502,-6211958.01633554 -3477929.55551934,-6211907.15285949 -3477944.56924147)))
Vila Fenix;MULTIPOLYGON(((-6212602.46263153 -3478371.41306631,-6212595.87030017 -3478389.93273023,-6212586.35929768 -3478389.06164942,-6212565.1739416 -3478484.43868044,-6212559.6588541 -3478521.81964334,-6212580.24848339 -3478525.60835215,-6212573.55837403 -3478622.77093838,-6212575.62597011 -3478629.22691451,-6212574.08584116 -3478640.65005578,-6212572.54559399 -3478652.0732056,-6212599.98236312 -3478655.12732487,-6212662.89374427 -3478659.50488393,-6212658.94309813 -3478717.36427526,-6212676.71829176 -3478721.09912349,-6212684.76776414 -3478720.44397744,-6212700.57597408 -3478722.57546582,-6212702.92683712 -3478631.978973,-6212699.50281488 -3478619.07432623,-6212700.52253182 -3478589.05732441,-6212701.03675162 -3478539.01668299,-6212702.41651013 -3478473.97156601,-6212701.98435826 -3478446.79948565,-6212699.81513124 -3478381.003137,-6212617.11389896 -3478330.09924244,-6212617.81782873 -3478330.82151987,-6212604.78748616 -3478352.84898102,-6212602.46263153 -3478371.41306631)))
Inez;MULTIPOLYGON(((-6212266.59387339 -3478390.61693424,-6212247.28976067 -3478477.21091596,-6212226.89632342 -3478583.6632342,-6212211.74445435 -3478669.93401177,-6212301.40778406 -3478680.12891063,-6212389.66947378 -3478690.60404688,-6212453.37107799 -3478696.32591733,-6212523.21273171 -3478703.23564364,-6212617.07310246 -3478713.20525649,-6212658.94309813 -3478717.36427526,-6212662.89374427 -3478659.50488393,-6212599.98236312 -3478655.12732487,-6212572.54559399 -3478652.0732056,-6212574.08584116 -3478640.65005578,-6212575.62597011 -3478629.22691451,-6212573.55837403 -3478622.77093838,-6212580.24848339 -3478525.60835215,-6212559.6588541 -3478521.81964334,-6212565.1739416 -3478484.43868044,-6212586.35929768 -3478389.06164942,-6212595.87030017 -3478389.93273023,-6212602.46263153 -3478371.41306631,-6212604.78748616 -3478352.84898102,-6212617.81782873 -3478330.82151987,-6212535.73641793 -3478283.38094476,-6212466.10133608 -3478243.02747109,-6212398.52482128 -3478206.48945095,-6212385.32946859 -3478270.54802054,-6212370.7077783 -3478341.53101527,-6212364.76643482 -3478348.21460145,-6212352.48655712 -3478440.83785542,-6212322.79868606 -3478431.67528154,-6212266.59387339 -3478390.61693424)))
Kennedy;MULTIPOLYGON(((-6212700.57597408 -3478722.57546582,-6212725.41226522 -3478725.92429281,-6212833.30066354 -3478743.89910143,-6212844.58368831 -3478667.57375201,-6212923.40797486 -3478671.20162218,-6212936.14373606 -3478574.64588442,-6212909.19108257 -3478475.9932029,-6212869.34443546 -3478462.11941799,-6212828.23135419 -3478448.10933239,-6212804.40148052 -3478441.17888385,-6212760.87196202 -3478419.39277247,-6212748.20193635 -3478413.05150332,-6212734.33079412 -3478402.22711265,-6212699.81513124 -3478381.003137,-6212701.98435826 -3478446.79948565,-6212702.41651013 -3478473.97156601,-6212701.03675162 -3478539.01668299,-6212700.52253182 -3478589.05732441,-6212699.50281488 -3478619.07432623,-6212702.92683712 -3478631.978973,-6212700.57597408 -3478722.57546582)))
Jardim Planalto;MULTIPOLYGON(((-6212833.30066354 -3478743.89910143,-6212823.00280621 -3478820.80619483,-6212795.00954255 -3478986.91209557,-6212780.68672601 -3479074.45970078,-6212769.29862925 -3479148.54642179,-6212847.86581608 -3479141.9441317,-6212996.18562939 -3479132.23817517,-6213038.20885182 -3479128.77721291,-6213023.38871928 -3479047.83198465,-6213014.01718024 -3478990.53759016,-6213019.06175744 -3478914.80370192,-6213028.4320598 -3478764.04466781,-6213034.2683293 -3478680.4557873,-6213036.81246103 -3478640.44507494,-6213040.16312367 -3478591.14854448,-6213042.48739895 -3478572.58416328,-6213052.1660309 -3478530.50282816,-6213058.03917593 -3478512.69013149,-6213044.21461754 -3478507.74696248,-6212980.040891 -3478493.59125944,-6212909.19108257 -3478475.9932029,-6212936.14373606 -3478574.64588442,-6212923.40797486 -3478671.20162218,-6212844.58368831 -3478667.57375201,-6212833.30066354 -3478743.89910143)))
Pedreiras;MULTIPOLYGON(((-6213432.95058014 -3478261.11731803,-6213160.48089153 -3478325.33509756,-6213104.6244283 -3478331.92422625,-6213011.70343732 -3478353.30676532,-6212913.79661625 -3478369.99953056,-6212811.81621347 -3478372.67616082,-6212759.76172666 -3478376.6332075,-6212738.90281013 -3478392.71843521,-6212734.33079412 -3478402.22711265,-6212748.20193635 -3478413.05150332,-6212760.87196202 -3478419.39277247,-6212804.40148052 -3478441.17888385,-6212828.23135419 -3478448.10933239,-6212869.34443546 -3478462.11941799,-6212909.19108257 -3478475.9932029,-6212980.040891 -3478493.59125944,-6213044.21461754 -3478507.74696248,-6213058.03917593 -3478512.69013149,-6213052.1660309 -3478530.50282816,-6213042.48739895 -3478572.58416328,-6213040.16312367 -3478591.14854448,-6213036.81246103 -3478640.44507494,-6213034.2683293 -3478680.4557873,-6213028.4320598 -3478764.04466781,-6213019.06175744 -3478914.80370192,-6213014.01718024 -3478990.53759016,-6213023.38871928 -3479047.83198465,-6213038.20885182 -3479128.77721291,-6212996.18562939 -3479132.23817517,-6212847.86581608 -3479141.9441317,-6212769.29862925 -3479148.54642179,-6212758.85080409 -3479185.54071953,-6212746.21204614 -3479218.01493385,-6212709.30527277 -3479271.59959455,-6212675.79987741 -3479320.72232513,-6212632.56710835 -3479391.10671066,-6212616.78022162 -3479403.31045609,-6212609.93377023 -3479426.05692941,-6212610.43187316 -3479446.79683838,-6213124.06489846 -3479358.45957467,-6213565.8896875 -3479282.94628068,-6213795.4087239 -3479238.122812,-6213825.29778615 -3479237.00049413,-6213936.4929312 -3479215.26540184,-6214086.15582353 -3479188.20462339,-6214287.11835252 -3479153.08887165,-6214379.80410379 -3479132.59005535,-6214490.76157206 -3478853.45958304,-6214037.82227314 -3478095.25221619,-6213977.8584956 -3478101.4243332,-6213931.49565972 -3478112.96287511,-6213835.23570973 -3478143.27562036,-6213733.29711982 -3478175.11009269,-6213666.39702854 -3478195.28961468,-6213633.61788829 -3478201.27566854,-6213533.92531766 -3478231.38296369,-6213432.95058014 -3478261.11731803)))
Emílio Zuneda;MULTIPOLYGON(((-6212126.62942865 -3477093.30216035,-6212129.32595773 -3477116.51572091,-6212159.31429683 -3477258.89268338,-6212177.93849737 -3477364.47685694,-6212176.50190586 -3477392.4769731,-6212178.32519198 -3477408.32340646,-6212178.84118708 -3477411.73828786,-6212183.42943122 -3477442.10171951,-6212198.11680748 -3477441.41155382,-6212212.20222063 -3477458.42087701,-6212228.30899475 -3477487.60291448,-6212257.57530775 -3477523.88140045,-6212273.68000879 -3477540.84488521,-6212418.12229056 -3477466.57030478,-6212566.01301423 -3477409.26519573,-6212525.93676826 -3477336.48061812,-6212505.8291171 -3477293.2724068,-6212493.48605367 -3477269.95845205,-6212463.36534796 -3477221.58769899,-6212447.6196868 -3477202.87537769,-6212406.51301493 -3477162.40017216,-6212394.88754262 -3477150.89721112,-6212347.15792461 -3477101.92190102,-6212286.5364991 -3477042.27373076,-6212277.93385925 -3477047.27711295,-6212275.14386183 -3477048.89987493,-6212185.53816782 -3477074.94607704,-6212126.62942865 -3477093.30216035)))
Canjiqueira;MULTIPOLYGON(((-6212054.438737 -3477829.44525007,-6212175.59102123 -3477789.70723996,-6212218.98192312 -3477775.47463819,-6212221.18189052 -3477769.06348689,-6212241.85864411 -3477764.27453288,-6212212.7485062 -3477638.4272017,-6212183.61384044 -3477642.99621368,-6212065.02558761 -3477671.96976957,-6212053.38171245 -3477672.82291669,-6212008.64467509 -3477685.99931582,-6212028.79988707 -3477753.29427567,-6212054.438737 -3477829.44525007)))
Cel. Enio;MULTIPOLYGON(((-6212218.98192312 -3477775.47463819,-6212175.59102123 -3477789.70723996,-6212054.438737 -3477829.44525007,-6212067.2413619 -3477875.51256483,-6212071.8291245 -3477892.02025374,-6212205.98428545 -3478001.24898763,-6212271.47939813 -3477926.86580377,-6212280.8136939 -3477918.38413954,-6212253.01341881 -3477855.1830691,-6212248.45493203 -3477814.38619328,-6212243.85962313 -3477777.16350476,-6212241.85864411 -3477764.27453288,-6212221.18189052 -3477769.06348689,-6212218.98192312 -3477775.47463819)))
Saudade;MULTIPOLYGON(((-6211958.01633554 -3477929.55551934,-6212015.9679338 -3477968.04870502,-6212122.58804708 -3478041.6727978,-6212223.8416634 -3478102.64678074,-6212331.40288254 -3478166.58325475,-6212398.52482128 -3478206.48945095,-6212466.10133608 -3478243.02747109,-6212535.73641793 -3478283.38094476,-6212617.81782873 -3478330.82151987,-6212617.11389896 -3478330.09924244,-6212699.81513124 -3478381.003137,-6212734.33079412 -3478402.22711265,-6212738.90281013 -3478392.71843521,-6212759.76172666 -3478376.6332075,-6212811.81621347 -3478372.67616082,-6212913.79661625 -3478369.99953056,-6213011.70343732 -3478353.30676532,-6213104.6244283 -3478331.92422625,-6213092.14544698 -3478321.67684995,-6213073.10719291 -3478309.08991872,-6212966.53538827 -3478258.40219298,-6212850.07580349 -3478202.81007686,-6212832.93174336 -3478197.57319256,-6212822.57473199 -3478184.957027,-6212760.47052581 -3478137.12812522,-6212712.28297558 -3478119.47010024,-6212665.44451467 -3478108.97500085,-6212624.20785336 -3478107.11701316,-6212571.69431511 -3478095.13285221,-6212498.05012869 -3478062.91123949,-6212435.7416857 -3478035.09665203,-6212381.93875085 -3478010.229998,-6212324.0012755 -3477972.45179446,-6212280.8136939 -3477918.38413954,-6212271.47939813 -3477926.86580377,-6212205.98428545 -3478001.24898763,-6212071.8291245 -3477892.02025374,-6212012.89016998 -3477910.73762451,-6211981.14900972 -3477923.47323544,-6211958.01633554 -3477929.55551934)))
Liberdade;MULTIPOLYGON(((-6212183.42943122 -3477442.10171951,-6212183.45364545 -3477470.50848296,-6212206.3841378 -3477597.43183129,-6212212.7485062 -3477638.4272017,-6212241.85864411 -3477764.27453288,-6212243.85962313 -3477777.16350476,-6212248.45493203 -3477814.38619328,-6212253.01341881 -3477855.1830691,-6212280.8136939 -3477918.38413954,-6212324.0012755 -3477972.45179446,-6212381.93875085 -3478010.229998,-6212435.7416857 -3478035.09665203,-6212498.05012869 -3478062.91123949,-6212571.69431511 -3478095.13285221,-6212624.20785336 -3478107.11701316,-6212665.44451467 -3478108.97500085,-6212712.28297558 -3478119.47010024,-6212760.47052581 -3478137.12812522,-6212822.57473199 -3478184.957027,-6212832.93174336 -3478197.57319256,-6212850.07580349 -3478202.81007686,-6212966.53538827 -3478258.40219298,-6213073.10719291 -3478309.08991872,-6213092.14544698 -3478321.67684995,-6213104.6244283 -3478331.92422625,-6213160.48089153 -3478325.33509756,-6213432.95058014 -3478261.11731803,-6213417.6416831 -3478240.44173208,-6213377.81427628 -3478197.30940007,-6213311.37438604 -3478131.41738561,-6213276.44997378 -3478097.91587055,-6213243.25179596 -3478066.07012443,-6213161.81241909 -3477990.4671357,-6213086.41002907 -3477926.16864221,-6213016.11043903 -3477855.1777049,-6212879.83162195 -3477728.41723804,-6212820.8528708 -3477668.81007105,-6212802.93319013 -3477650.69950125,-6212732.04310537 -3477579.05350005,-6212605.70827241 -3477464.76199231,-6212566.01301423 -3477409.26519573,-6212418.12229056 -3477466.57030478,-6212273.68000879 -3477540.84488521,-6212257.57530775 -3477523.88140045,-6212228.30899475 -3477487.60291448,-6212212.20222063 -3477458.42087701,-6212198.11680748 -3477441.41155382,-6212183.42943122 -3477442.10171951)))
Prado;MULTIPOLYGON(((-6214037.82227314 -3478095.25221619,-6214133.02330986 -3477499.30274031,-6214115.98346663 -3477496.26834492,-6214093.15246556 -3477503.18267468,-6214083.18105951 -3477504.51012004,-6214070.45214217 -3477497.23051697,-6214032.00365192 -3477501.12486789,-6213995.00670543 -3477502.17444741,-6213982.16148116 -3477506.33185362,-6213979.0656724 -3477519.02718838,-6213960.82538041 -3477506.1125516,-6213935.29495166 -3477498.70121768,-6213913.94431459 -3477499.91141632,-6213894.05981386 -3477496.84735804,-6213885.61276225 -3477488.18188646,-6213751.9016288 -3477626.92405138,-6213589.57868662 -3477781.09898377,-6213394.02407853 -3477984.97424423,-6213276.44997378 -3478097.91587055,-6213311.37438604 -3478131.41738561,-6213377.81427628 -3478197.30940007,-6213417.6416831 -3478240.44173208,-6213432.95058014 -3478261.11731803,-6213533.92531766 -3478231.38296369,-6213633.61788829 -3478201.27566854,-6213666.39702854 -3478195.28961468,-6213733.29711982 -3478175.11009269,-6213835.23570973 -3478143.27562036,-6213931.49565972 -3478112.96287511,-6213977.8584956 -3478101.4243332,-6214037.82227314 -3478095.25221619)))
Progresso;MULTIPOLYGON(((-6212800.62233544 -3477647.11964556,-6212802.93319013 -3477650.69950125,-6212820.8528708 -3477668.81007105,-6212879.83162195 -3477728.41723804,-6213016.11043903 -3477855.1777049,-6213086.41002907 -3477926.16864221,-6213161.81241909 -3477990.4671357,-6213243.25179596 -3478066.07012443,-6213276.44997378 -3478097.91587055,-6213394.02407853 -3477984.97424423,-6213589.57868662 -3477781.09898377,-6213751.9016288 -3477626.92405138,-6213885.61276225 -3477488.18188646,-6213872.18573691 -3477470.88660788,-6213863.73871691 -3477462.22114009,-6213841.1113874 -3477449.12038654,-6213828.55740888 -3477424.6852664,-6213828.68846382 -3477411.8187967,-6213835.96061126 -3477396.16626577,-6213844.69876588 -3477376.23957191,-6213864.75775797 -3477362.14832434,-6213887.69061632 -3477345.227194,-6213886.60292043 -3477312.33176736,-6213868.41774712 -3477282.11997907,-6213858.63574572 -3477264.86245687,-6213853.15011178 -3477244.78963235,-6213843.35359917 -3477228.96169783,-6213814.99357856 -3477220.0914862,-6213806.56132112 -3477209.99649172,-6213778.28876703 -3477192.54871404,-6213768.43411723 -3477182.43907625,-6213740.04511354 -3477176.4279346,-6213740.21995734 -3477159.27297618,-6213719.14675452 -3477133.32078506,-6213686.56369743 -3477120.1176987,-6213672.54415563 -3477099.9571264,-6213651.42756166 -3477078.29365846,-6213628.90319447 -3477055.18612424,-6213611.99544636 -3477039.28497424,-6213582.33029117 -3477018.9630723,-6213561.06808578 -3477011.59540284,-6213542.89856731 -3476979.95436463,-6213159.0797625 -3477372.02701215,-6213104.35342078 -3477320.97833094,-6213031.42970186 -3477397.22904443,-6212965.85520958 -3477465.68668412,-6212934.7366663 -3477500.77591697,-6212800.62233544 -3477647.11964556)))
Vila Grande;MULTIPOLYGON(((-6212566.01301423 -3477409.26519573,-6212605.70827241 -3477464.76199231,-6212732.04310537 -3477579.05350005,-6212802.93319013 -3477650.69950125,-6212800.62233544 -3477647.11964556,-6212934.7366663 -3477500.77591697,-6212965.85520958 -3477465.68668412,-6213031.42970186 -3477397.22904443,-6213104.35342078 -3477320.97833094,-6213159.0797625 -3477372.02701215,-6213542.89856731 -3476979.95436463,-6213518.95226997 -3476956.83204173,-6213494.97686538 -3476936.56886264,-6213444.21079048 -3476893.15398344,-6213417.47855942 -3476864.28413945,-6213393.51809572 -3476842.5913044,-6213378.13546253 -3476816.69805986,-6213380.0106096 -3476772.39701038,-6213344.68644745 -3476749.15728537,-6213335.03717617 -3476719.03422297,-6213316.78092055 -3476695.97087391,-6213297.1463166 -3476668.60416518,-6213280.42952892 -3476634.11923665,-6213275.5162655 -3476608.74269176,-6213236.10607089 -3476653.18824624,-6213158.53726098 -3476734.16260371,-6213079.98579407 -3476820.70245699,-6212997.59427617 -3476908.93729199,-6212706.48118993 -3477215.34999482,-6212732.18035292 -3477238.99345605,-6212672.87165307 -3477296.27209545,-6212566.01301423 -3477409.26519573)))